統計年,按照別,區域別代碼,區域別,生父年齡,嬰兒出生數
113,按發生日期分,68000070,桃園市龜山區,未滿20歲,3
113,按發生日期分,68000070,桃園市龜山區,20～24歲,49
113,按發生日期分,68000070,桃園市龜山區,25～29歲,238
113,按發生日期分,68000070,桃園市龜山區,30～34歲,472
113,按發生日期分,68000070,桃園市龜山區,35～39歲,439
113,按發生日期分,68000070,桃園市龜山區,40～44歲,193
113,按發生日期分,68000070,桃園市龜山區,45～49歲,47
113,按發生日期分,68000070,桃園市龜山區,50～54歲,13
113,按發生日期分,68000070,桃園市龜山區,55～59歲,2
113,按發生日期分,68000070,桃園市龜山區,60歲以上,0
113,按發生日期分,68000080,桃園市八德區,未滿20歲,4
113,按發生日期分,68000080,桃園市八德區,20～24歲,68
113,按發生日期分,68000080,桃園市八德區,25～29歲,297
113,按發生日期分,68000080,桃園市八德區,30～34歲,535
113,按發生日期分,68000080,桃園市八德區,35～39歲,444
113,按發生日期分,68000080,桃園市八德區,40～44歲,189
113,按發生日期分,68000080,桃園市八德區,45～49歲,58
113,按發生日期分,68000080,桃園市八德區,50～54歲,7
113,按發生日期分,68000080,桃園市八德區,55～59歲,3
113,按發生日期分,68000080,桃園市八德區,60歲以上,0
113,按發生日期分,68000090,桃園市龍潭區,未滿20歲,1
113,按發生日期分,68000090,桃園市龍潭區,20～24歲,36
113,按發生日期分,68000090,桃園市龍潭區,25～29歲,178
113,按發生日期分,68000090,桃園市龍潭區,30～34歲,319
113,按發生日期分,68000090,桃園市龍潭區,35～39歲,228
113,按發生日期分,68000090,桃園市龍潭區,40～44歲,81
113,按發生日期分,68000090,桃園市龍潭區,45～49歲,24
113,按發生日期分,68000090,桃園市龍潭區,50～54歲,9
113,按發生日期分,68000090,桃園市龍潭區,55～59歲,4
113,按發生日期分,68000090,桃園市龍潭區,60歲以上,0
113,按發生日期分,68000100,桃園市平鎮區,未滿20歲,3
113,按發生日期分,68000100,桃園市平鎮區,20～24歲,54
113,按發生日期分,68000100,桃園市平鎮區,25～29歲,311
113,按發生日期分,68000100,桃園市平鎮區,30～34歲,562
113,按發生日期分,68000100,桃園市平鎮區,35～39歲,428
113,按發生日期分,68000100,桃園市平鎮區,40～44歲,215
113,按發生日期分,68000100,桃園市平鎮區,45～49歲,64
113,按發生日期分,68000100,桃園市平鎮區,50～54歲,10
113,按發生日期分,68000100,桃園市平鎮區,55～59歲,2
113,按發生日期分,68000100,桃園市平鎮區,60歲以上,0
113,按發生日期分,68000110,桃園市新屋區,未滿20歲,0
113,按發生日期分,68000110,桃園市新屋區,20～24歲,19
113,按發生日期分,68000110,桃園市新屋區,25～29歲,85
113,按發生日期分,68000110,桃園市新屋區,30～34歲,136
113,按發生日期分,68000110,桃園市新屋區,35～39歲,77
113,按發生日期分,68000110,桃園市新屋區,40～44歲,36
113,按發生日期分,68000110,桃園市新屋區,45～49歲,12
113,按發生日期分,68000110,桃園市新屋區,50～54歲,1
113,按發生日期分,68000110,桃園市新屋區,55～59歲,2
113,按發生日期分,68000110,桃園市新屋區,60歲以上,0
113,按發生日期分,68000120,桃園市觀音區,未滿20歲,4
113,按發生日期分,68000120,桃園市觀音區,20～24歲,46
113,按發生日期分,68000120,桃園市觀音區,25～29歲,129
113,按發生日期分,68000120,桃園市觀音區,30～34歲,209
113,按發生日期分,68000120,桃園市觀音區,35～39歲,121
113,按發生日期分,68000120,桃園市觀音區,40～44歲,73
113,按發生日期分,68000120,桃園市觀音區,45～49歲,21
113,按發生日期分,68000120,桃園市觀音區,50～54歲,2
113,按發生日期分,68000120,桃園市觀音區,55～59歲,2
113,按發生日期分,68000120,桃園市觀音區,60歲以上,1
113,按發生日期分,68000130,桃園市復興區,未滿20歲,3
113,按發生日期分,68000130,桃園市復興區,20～24歲,41
113,按發生日期分,68000130,桃園市復興區,25～29歲,45
113,按發生日期分,68000130,桃園市復興區,30～34歲,41
113,按發生日期分,68000130,桃園市復興區,35～39歲,26
113,按發生日期分,68000130,桃園市復興區,40～44歲,19
113,按發生日期分,68000130,桃園市復興區,45～49歲,3
113,按發生日期分,68000130,桃園市復興區,50～54歲,0
113,按發生日期分,68000130,桃園市復興區,55～59歲,0
113,按發生日期分,68000130,桃園市復興區,60歲以上,0
113,按發生日期分,66000010,臺中市中區,未滿20歲,1
113,按發生日期分,66000010,臺中市中區,20～24歲,0
113,按發生日期分,66000010,臺中市中區,25～29歲,10
113,按發生日期分,66000010,臺中市中區,30～34歲,11
113,按發生日期分,66000010,臺中市中區,35～39歲,26
113,按發生日期分,66000010,臺中市中區,40～44歲,12
113,按發生日期分,66000010,臺中市中區,45～49歲,5
113,按發生日期分,66000010,臺中市中區,50～54歲,0
113,按發生日期分,66000010,臺中市中區,55～59歲,0
113,按發生日期分,66000010,臺中市中區,60歲以上,0
113,按發生日期分,66000020,臺中市東區,未滿20歲,1
113,按發生日期分,66000020,臺中市東區,20～24歲,14
113,按發生日期分,66000020,臺中市東區,25～29歲,49
113,按發生日期分,66000020,臺中市東區,30～34歲,147
113,按發生日期分,66000020,臺中市東區,35～39歲,108
113,按發生日期分,66000020,臺中市東區,40～44歲,41
113,按發生日期分,66000020,臺中市東區,45～49歲,18
113,按發生日期分,66000020,臺中市東區,50～54歲,1
113,按發生日期分,66000020,臺中市東區,55～59歲,1
113,按發生日期分,66000020,臺中市東區,60歲以上,0
113,按發生日期分,66000030,臺中市南區,未滿20歲,0
113,按發生日期分,66000030,臺中市南區,20～24歲,14
113,按發生日期分,66000030,臺中市南區,25～29歲,72
113,按發生日期分,66000030,臺中市南區,30～34歲,212
113,按發生日期分,66000030,臺中市南區,35～39歲,177
113,按發生日期分,66000030,臺中市南區,40～44歲,83
113,按發生日期分,66000030,臺中市南區,45～49歲,24
113,按發生日期分,66000030,臺中市南區,50～54歲,5
113,按發生日期分,66000030,臺中市南區,55～59歲,1
113,按發生日期分,66000030,臺中市南區,60歲以上,0
113,按發生日期分,66000040,臺中市西區,未滿20歲,0
113,按發生日期分,66000040,臺中市西區,20～24歲,15
113,按發生日期分,66000040,臺中市西區,25～29歲,49
113,按發生日期分,66000040,臺中市西區,30～34歲,134
113,按發生日期分,66000040,臺中市西區,35～39歲,126
113,按發生日期分,66000040,臺中市西區,40～44歲,81
113,按發生日期分,66000040,臺中市西區,45～49歲,17
113,按發生日期分,66000040,臺中市西區,50～54歲,1
113,按發生日期分,66000040,臺中市西區,55～59歲,0
113,按發生日期分,66000040,臺中市西區,60歲以上,0
113,按發生日期分,66000050,臺中市北區,未滿20歲,0
113,按發生日期分,66000050,臺中市北區,20～24歲,14
113,按發生日期分,66000050,臺中市北區,25～29歲,77
113,按發生日期分,66000050,臺中市北區,30～34歲,247
113,按發生日期分,66000050,臺中市北區,35～39歲,203
113,按發生日期分,66000050,臺中市北區,40～44歲,92
113,按發生日期分,66000050,臺中市北區,45～49歲,27
113,按發生日期分,66000050,臺中市北區,50～54歲,3
113,按發生日期分,66000050,臺中市北區,55～59歲,4
113,按發生日期分,66000050,臺中市北區,60歲以上,0
113,按發生日期分,66000060,臺中市西屯區,未滿20歲,1
113,按發生日期分,66000060,臺中市西屯區,20～24歲,27
113,按發生日期分,66000060,臺中市西屯區,25～29歲,155
113,按發生日期分,66000060,臺中市西屯區,30～34歲,406
113,按發生日期分,66000060,臺中市西屯區,35～39歲,405
113,按發生日期分,66000060,臺中市西屯區,40～44歲,185
113,按發生日期分,66000060,臺中市西屯區,45～49歲,41
113,按發生日期分,66000060,臺中市西屯區,50～54歲,9
113,按發生日期分,66000060,臺中市西屯區,55～59歲,2
113,按發生日期分,66000060,臺中市西屯區,60歲以上,3
113,按發生日期分,66000070,臺中市南屯區,未滿20歲,3
113,按發生日期分,66000070,臺中市南屯區,20～24歲,13
113,按發生日期分,66000070,臺中市南屯區,25～29歲,134
113,按發生日期分,66000070,臺中市南屯區,30～34歲,347
113,按發生日期分,66000070,臺中市南屯區,35～39歲,316
113,按發生日期分,66000070,臺中市南屯區,40～44歲,142
113,按發生日期分,66000070,臺中市南屯區,45～49歲,35
113,按發生日期分,66000070,臺中市南屯區,50～54歲,9
113,按發生日期分,66000070,臺中市南屯區,55～59歲,1
113,按發生日期分,66000070,臺中市南屯區,60歲以上,0
113,按發生日期分,66000080,臺中市北屯區,未滿20歲,2
113,按發生日期分,66000080,臺中市北屯區,20～24歲,36
113,按發生日期分,66000080,臺中市北屯區,25～29歲,278
113,按發生日期分,66000080,臺中市北屯區,30～34歲,687
113,按發生日期分,66000080,臺中市北屯區,35～39歲,597
113,按發生日期分,66000080,臺中市北屯區,40～44歲,296
113,按發生日期分,66000080,臺中市北屯區,45～49歲,53
113,按發生日期分,66000080,臺中市北屯區,50～54歲,13
113,按發生日期分,66000080,臺中市北屯區,55～59歲,3
113,按發生日期分,66000080,臺中市北屯區,60歲以上,2
113,按發生日期分,66000090,臺中市豐原區,未滿20歲,2
113,按發生日期分,66000090,臺中市豐原區,20～24歲,30
113,按發生日期分,66000090,臺中市豐原區,25～29歲,149
113,按發生日期分,66000090,臺中市豐原區,30～34歲,292
113,按發生日期分,66000090,臺中市豐原區,35～39歲,256
113,按發生日期分,66000090,臺中市豐原區,40～44歲,97
113,按發生日期分,66000090,臺中市豐原區,45～49歲,30
113,按發生日期分,66000090,臺中市豐原區,50～54歲,10
113,按發生日期分,66000090,臺中市豐原區,55～59歲,0
113,按發生日期分,66000090,臺中市豐原區,60歲以上,0
113,按發生日期分,66000100,臺中市東勢區,未滿20歲,2
113,按發生日期分,66000100,臺中市東勢區,20～24歲,17
113,按發生日期分,66000100,臺中市東勢區,25～29歲,50
113,按發生日期分,66000100,臺中市東勢區,30～34歲,71
113,按發生日期分,66000100,臺中市東勢區,35～39歲,46
113,按發生日期分,66000100,臺中市東勢區,40～44歲,27
113,按發生日期分,66000100,臺中市東勢區,45～49歲,6
113,按發生日期分,66000100,臺中市東勢區,50～54歲,2
113,按發生日期分,66000100,臺中市東勢區,55～59歲,1
113,按發生日期分,66000100,臺中市東勢區,60歲以上,0
113,按發生日期分,66000110,臺中市大甲區,未滿20歲,1
113,按發生日期分,66000110,臺中市大甲區,20～24歲,32
113,按發生日期分,66000110,臺中市大甲區,25～29歲,98
113,按發生日期分,66000110,臺中市大甲區,30～34歲,149
113,按發生日期分,66000110,臺中市大甲區,35～39歲,143
113,按發生日期分,66000110,臺中市大甲區,40～44歲,45
113,按發生日期分,66000110,臺中市大甲區,45～49歲,15
113,按發生日期分,66000110,臺中市大甲區,50～54歲,0
113,按發生日期分,66000110,臺中市大甲區,55～59歲,1
113,按發生日期分,66000110,臺中市大甲區,60歲以上,0
113,按發生日期分,66000120,臺中市清水區,未滿20歲,0
113,按發生日期分,66000120,臺中市清水區,20～24歲,23
113,按發生日期分,66000120,臺中市清水區,25～29歲,124
113,按發生日期分,66000120,臺中市清水區,30～34歲,201
113,按發生日期分,66000120,臺中市清水區,35～39歲,153
113,按發生日期分,66000120,臺中市清水區,40～44歲,67
113,按發生日期分,66000120,臺中市清水區,45～49歲,19
113,按發生日期分,66000120,臺中市清水區,50～54歲,5
113,按發生日期分,66000120,臺中市清水區,55～59歲,1
113,按發生日期分,66000120,臺中市清水區,60歲以上,0
113,按發生日期分,66000130,臺中市沙鹿區,未滿20歲,1
113,按發生日期分,66000130,臺中市沙鹿區,20～24歲,27
113,按發生日期分,66000130,臺中市沙鹿區,25～29歲,124
113,按發生日期分,66000130,臺中市沙鹿區,30～34歲,219
113,按發生日期分,66000130,臺中市沙鹿區,35～39歲,154
113,按發生日期分,66000130,臺中市沙鹿區,40～44歲,81
113,按發生日期分,66000130,臺中市沙鹿區,45～49歲,25
113,按發生日期分,66000130,臺中市沙鹿區,50～54歲,7
113,按發生日期分,66000130,臺中市沙鹿區,55～59歲,3
113,按發生日期分,66000130,臺中市沙鹿區,60歲以上,0
113,按發生日期分,66000140,臺中市梧棲區,未滿20歲,1
113,按發生日期分,66000140,臺中市梧棲區,20～24歲,10
113,按發生日期分,66000140,臺中市梧棲區,25～29歲,61
113,按發生日期分,66000140,臺中市梧棲區,30～34歲,127
113,按發生日期分,66000140,臺中市梧棲區,35～39歲,103
113,按發生日期分,66000140,臺中市梧棲區,40～44歲,38
113,按發生日期分,66000140,臺中市梧棲區,45～49歲,9
113,按發生日期分,66000140,臺中市梧棲區,50～54歲,4
113,按發生日期分,66000140,臺中市梧棲區,55～59歲,0
113,按發生日期分,66000140,臺中市梧棲區,60歲以上,0
113,按發生日期分,66000150,臺中市后里區,未滿20歲,1
113,按發生日期分,66000150,臺中市后里區,20～24歲,16
113,按發生日期分,66000150,臺中市后里區,25～29歲,77
113,按發生日期分,66000150,臺中市后里區,30～34歲,115
113,按發生日期分,66000150,臺中市后里區,35～39歲,81
113,按發生日期分,66000150,臺中市后里區,40～44歲,27
113,按發生日期分,66000150,臺中市后里區,45～49歲,6
113,按發生日期分,66000150,臺中市后里區,50～54歲,2
113,按發生日期分,66000150,臺中市后里區,55～59歲,0
113,按發生日期分,66000150,臺中市后里區,60歲以上,0
113,按發生日期分,66000160,臺中市神岡區,未滿20歲,2
113,按發生日期分,66000160,臺中市神岡區,20～24歲,18
113,按發生日期分,66000160,臺中市神岡區,25～29歲,87
113,按發生日期分,66000160,臺中市神岡區,30～34歲,142
